#_____time conns tot_conn  tot_req      tot_bytes    err thr cps rps Bps bps ttfb(us) ttlb(us)
1675741851   800      800  4010823      875157016      0  80 0.0 37740.0 8250898.0 66007184.0 21150.3 21150.3 
1675741852   832      832  4047695      883222123      0  83 32.0 36872.0 8065107.0 64520856.0 22241.7 22241.7 
1675741853   864      864  4087245      891873707      0  86 32.0 39510.5 8642941.1 69143528.5 21601.5 21601.5 
1675741854   896      896  4127260      900628716      0  90 32.0 40015.0 8755009.0 70040072.0 22188.7 22188.7 
1675741855   896      896  4164441      908765951      0  90 0.0 37181.0 8137235.0 65097880.0 24063.5 24063.5 
1675741856   896      896  4198296      916175543      0  90 0.0 33855.0 7409592.0 59276736.0 26406.4 26406.4 
1675741857   896      896  4234437      924085352      0  90 0.0 36104.9 7901907.1 63215256.7 24883.5 24883.5 
1675741858   896      896  4273435      932619212      0  90 0.0 38998.0 8533860.0 68270880.0 22969.5 22969.5 
1675741859   896      896  4313652      941419462      0  90 0.0 40217.0 8800250.0 70402000.0 22280.7 22280.7 
1675741860   896      896  4347919      948919594      0  90 0.0 34267.0 7500132.0 60001056.0 25967.3 25967.3 
1675741861   896      896  4382853      956565345      0  90 0.0 34934.0 7645751.0 61166008.0 25778.0 25778.0 
1675741862   896      896  4420769      964862790      0  90 0.0 37878.1 8289155.8 66313246.8 23644.4 23644.4 
1675741863   896      896  4459857      973416530      0  90 0.0 39088.0 8553740.0 68429920.0 22923.5 22923.5 
1675741864   928      928  4499250      982036941      0  93 32.0 39393.0 8620411.0 68963288.0 23406.9 23406.9 
1675741865   960      960  4538226      990567400      0  96 32.0 38976.0 8530459.0 68243672.0 24499.1 24499.1 
1675741866   992      992  4550069      993159236      0 100 32.0 11831.2 2589246.8 20713974.0 24838.9 24838.9 
1675741867  1024     1024  4570439      997618802      0 100 32.0 20349.7 4455110.9 35640887.1 83794.4 83794.4 
1675741868  1024     1024  4607699     1005773153      0 100 0.0 37222.8 8146204.8 65169638.4 27516.6 27516.6 
1675741869  1024     1024  4640092     1012864721      0 100 0.0 32360.6 7084483.5 56675868.1 31600.9 31600.9 
1675741870  1024     1024  4678287     1021224041      0 100 0.0 38156.8 8350969.0 66807752.2 26848.5 26848.5 
1675741871  1024     1024  4716147     1029509754      0 100 0.0 37822.2 8277435.6 66219484.5 27028.7 27028.7 
1675741872  1024     1024  4754778     1037964373      0 100 0.0 38592.4 8446172.8 67569382.6 26431.6 26431.6 
1675741873  1024     1024  4786160     1044835046      0 100 0.0 31350.6 6863809.2 54910473.5 32655.9 32655.9 
1675741874  1024     1024  4823513     1053009806      0 100 0.0 37315.7 8166593.4 65332747.3 27496.8 27496.8 
1675741875  1024     1024  4862428     1061526817      0 100 0.0 38915.0 8517011.0 68136088.0 26286.4 26286.4 
1675741876  1024     1024  4864476     1061974803      0 100 0.0 2046.0 447538.5 3580307.7 - - 
1675741877  1024     1024  4864476     1061974803      0 100 0.0 0.0 0.0 0.0 - - 
#======= Percentiles for time-to-first-byte and time-to-last-byte =======
# use $3:$5 $3:$7 with logscale X
# $1     $2      $3         $4       $5         $6       $7
#pctl   tail   invtail   ttfbcnt ttfb(ms)   ttlbcnt ttlb(ms)
10      90     1           30903   16.592     30903   16.592
20      80     1           62415   24.304     62415   24.304
30      70     1           93492    25.76     93492    25.76
40      60     2          124454    26.56    124454    26.56
50      50     2          155990   27.232    155990   27.232
55      45     2          171098   27.536    171098   27.536
60      40     3          186936   27.888    186936   27.888
65      35     3          202676   28.288    202676   28.288
70      30     3          218546   28.864    218546   28.864
75      25     4          234190   29.696    234190   29.696
80      20     5          249735   30.896    249735   30.896
82      18     6          256066   31.744    256066   31.744
84      16     6          262328   32.896    262328   32.896
86      14     7          268597   34.656    268597   34.656
88      12     8          274837   36.992    274837   36.992
90      10     10         281074   39.776    281074   39.776
91      9      11         284229   41.504    284229   41.504
92      8      13         287318   43.136    287318   43.136
93      7      14         290458   44.672    290458   44.672
94      6      17         293563   45.984    293563   45.984
95      5      20         296638   47.232    296638   47.232
95.5    4.5    22         298230   47.808    298230   47.808
96      4      25         299834   48.512    299834   48.512
96.5    3.5    29         301375   49.152    301375   49.152
97      3      33         302923   49.792    302923   49.792
97.5    2.5    40         304539   50.528    304539   50.528
98      2      50         306088    51.52    306088    51.52
98.5    1.5    67         307664   52.928    307664   52.928
99      1      100        309230   55.072    309230   55.072
99.1    0.9    111        309545   55.776    309545   55.776
99.2    0.8    125        309857   56.448    309857   56.448
99.3    0.7    143        310169    57.76    310169    57.76
99.4    0.6    167        310483   60.256    310483   60.256
99.5    0.5    200        310795   64.032    310795   64.032
99.55   0.45   222        310951   65.312    310951   65.312
99.6    0.4    250        311109   68.032    311109   68.032
99.65   0.35   286        311264   80.512    311264   80.512
99.7    0.3    333        311406  1161.22    311406  1161.22
99.75   0.25   400        311536  1165.31    311536  1165.31
99.8    0.2    500        311621  1167.36    311621  1167.36
99.85   0.15   667        311877  1170.43    311877  1170.43
99.9    0.1    1000       311998   1173.5    311998   1173.5
99.91   0.09   1111       312068  1174.53    312068  1174.53
99.92   0.08   1250       312068  1174.53    312068  1174.53
99.93   0.07   1429       312068  1174.53    312068  1174.53
99.94   0.06   1667       312150  1175.55    312150  1175.55
99.95   0.05   2000       312150  1175.55    312150  1175.55
99.96   0.04   2500       312234  1186.82    312234  1186.82
99.965  0.035  2857       312234  1186.82    312234  1186.82
99.97   0.03   3333       312262  1187.84    312262  1187.84
99.975  0.025  4000       312279  1189.89    312279  1189.89
99.98   0.02   5000       312282  1190.91    312282  1190.91
99.985  0.015  6667       312310  1192.96    312310  1192.96
99.99   0.01   10000      312325  1198.08    312325  1198.08
99.995  0.005  20000      312335  1200.13    312335  1200.13
99.996  0.004  25000      312346  1201.15    312346  1201.15
99.9965 0.0035 28571      312346  1201.15    312346  1201.15
99.997  0.003  33333      312346  1201.15    312346  1201.15
99.9975 0.0025 40000      312351  1202.18    312351  1202.18
99.998  0.002  50000      312351  1202.18    312351  1202.18
99.9985 0.0015 66667      312354   1203.2    312354   1203.2
99.999  0.001  100000     312354   1203.2    312354   1203.2
99.9995 0.0005 200000     312357  1204.22    312357  1204.22
99.9999 0.0001 1000000    312357  1204.22    312357  1204.22
